70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1064.000000
"SPAN",  15.000000
"START WL",1056.500000
"STOP WL",1071.500000
"WLFREQ", 0
"REFL",-17.3
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3801
"SMPLINTVL",0.0039
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025






1058.9868, -18.719
1058.9908, -18.030
1058.9947, -17.766
1058.9987, -17.710
1059.0026, -18.006
1059.0066, -18.737
1059.0105, -19.807
1059.0145, -21.182
1059.0184, -22.748
1059.0224, -23.911
1059.0263, -25.885
1059.0303, -27.732
1059.0342, -29.502
1059.0382, -30.958
1059.0421, -31.620
1059.0461, -31.869
1059.0500, -32.065
1059.0539, -32.451
1059.0579, -32.700
1059.0618, -32.492
1059.0658, -31.785
1059.0697, -31.173
1059.0737, -30.192
1059.0776, -28.422
1059.0816, -26.512
1059.0855, -23.415
1059.0895, -21.488
1059.0934, -19.933
1059.0974, -18.683
1059.1013, -17.877
1059.1053, -17.381
1059.1092, -17.249
1059.1132, -17.396
1059.1171, -17.853
1059.1211, -18.682
1059.1250, -19.844
1059.1289, -20.896
1059.1329, -22.721
1059.1368, -24.493
1059.1408, -26.331
1059.1447, -28.397
1059.1487, -29.879
1059.1526, -31.155
1059.1566, -31.458
1059.1605, -31.688
1059.1645, -32.107
1059.1684, -32.561
1059.1724, -32.633
1059.1763, -32.327
1059.1803, -31.718
1059.1842, -31.168
1059.1882, -29.885
1059.1921, -27.896
1059.1961, -25.968
1059.2000, -23.174
1059.2039, -21.413
1059.2079, -19.919
1059.2118, -18.850
1059.2158, -18.339
1059.2197, -17.881
1059.2237, -17.800
1059.2276, -18.100
1059.2316, -18.710
1059.2355, -19.364
1059.2395, -20.734
1059.2434, -22.214
1059.2474, -23.863
1059.2513, -25.860
1059.2553, -27.884
1059.2592, -30.168
1059.2632, -31.334
1059.2671, -32.023
1059.2711, -32.331
1059.2750, -32.785
1059.2789, -33.382
1059.2829, -33.673
1059.2868, -33.535
1059.2908, -33.142
1059.2947, -32.731
1059.2987, -31.992
1059.3026, -30.770
1059.3066, -27.802
1059.3105, -25.125
1059.3145, -23.078
1059.3184, -21.728
1059.3224, -20.669
1059.3263, -19.997
1059.3303, -19.738
1059.3342, -19.679
1059.3382, -19.971
1059.3421, -20.699
1059.3461, -21.786
1059.3500, -22.763
1059.3539, -24.521
1059.3579, -26.287
1059.3618, -28.060
1059.3658, -30.186
1059.3697, -31.658
1059.3737, -33.257
1059.3776, -34.223
1059.3816, -34.658
1059.3855, -35.071
1059.3895, -35.699
1059.3934, -36.345
1059.3974, -36.578
1059.4013, -36.499
1059.4053, -36.302
1059.4092, -35.915
1059.4132, -34.880
1059.4171, -33.465
1059.4211, -30.754
1059.4250, -28.627
1059.4289, -26.826
1059.4329, -25.402
1059.4368, -24.672
1059.4408, -23.960
1059.4447, -23.629
1059.4487, -23.676
1059.4526, -24.004
1059.4566, -24.455
1059.4605, -25.491
1059.4645, -26.716
1059.4684, -28.165
1059.4724, -30.131
1059.4763, -32.201
1059.4803, -34.047
1059.4842, -35.333
1059.4882, -36.981
1059.4921, -37.732
1059.4961, -38.120
1059.5000, -38.633
1059.5039, -39.099
1059.5079, -39.576
1059.5118, -39.560
1059.5158, -39.229
1059.5197, -38.909
1059.5237, -38.424
1059.5276, -36.395
1059.5316, -34.017
1059.5355, -31.535
1059.5395, -29.572
1059.5434, -28.058
1059.5474, -27.014
1059.5513, -26.537
1059.5553, -26.129
1059.5592, -26.128
1059.5632, -26.491
1059.5671, -27.185
1059.5711, -27.909
1059.5750, -29.534
1059.5789, -31.287
1059.5829, -32.748
1059.5868, -34.312
1059.5908, -35.513
1059.5947, -37.288
1059.5987, -38.504
1059.6026, -38.840
1059.6066, -38.792
1059.6105, -38.791
1059.6145, -38.924
1059.6184, -38.828
